Sector ID,Sector,University ID,University,Year,Completions
3,"Private for-profit, 4-year or above",484756,"University of Phoenix-Texas",2018,24
3,"Private for-profit, 4-year or above",484756,"University of Phoenix-Texas",2019,10
3,"Private for-profit, 4-year or above",484756,"University of Phoenix-Texas",2020,2
3,"Private for-profit, 4-year or above",484756,"University of Phoenix-Texas",2021,1
3,"Private for-profit, 4-year or above",484756,"University of Phoenix-Texas",2022,1
3,"Private for-profit, 4-year or above",484765,"University of Phoenix-Virginia (484765)",2014,32
3,"Private for-profit, 4-year or above",484765,"University of Phoenix-Virginia (484765)",2015,22
3,"Private for-profit, 4-year or above",484765,"University of Phoenix-Virginia (484765)",2016,24
3,"Private for-profit, 4-year or above",484765,"University of Phoenix-Virginia (484765)",2017,9
3,"Private for-profit, 4-year or above",484765,"University of Phoenix-Virginia (484765)",2018,2
3,"Private for-profit, 4-year or above",484765,"University of Phoenix-Virginia (484765)",2019,1
4,"Public, 2-year",105206,"Mohave Community College",2012,26
4,"Public, 2-year",105206,"Mohave Community College",2013,23
4,"Public, 2-year",105206,"Mohave Community College",2014,0
4,"Public, 2-year",105206,"Mohave Community College",2015,0
4,"Public, 2-year",105206,"Mohave Community College",2016,0
4,"Public, 2-year",105206,"Mohave Community College",2017,1
4,"Public, 2-year",105206,"Mohave Community College",2018,0
4,"Public, 2-year",105206,"Mohave Community College",2019,0
4,"Public, 2-year",105206,"Mohave Community College",2020,0
4,"Public, 2-year",105206,"Mohave Community College",2021,0
4,"Public, 2-year",105206,"Mohave Community College",2022,0
4,"Public, 2-year",105206,"Mohave Community College",2023,0
4,"Public, 2-year",105792,"South Mountain Community College",2012,31
4,"Public, 2-year",105792,"South Mountain Community College",2013,34
4,"Public, 2-year",105792,"South Mountain Community College",2014,30
4,"Public, 2-year",105792,"South Mountain Community College",2015,10
4,"Public, 2-year",105792,"South Mountain Community College",2016,2
4,"Public, 2-year",105792,"South Mountain Community College",2017,6
4,"Public, 2-year",105792,"South Mountain Community College",2018,9
4,"Public, 2-year",105792,"South Mountain Community College",2019,4
4,"Public, 2-year",105792,"South Mountain Community College",2020,15
4,"Public, 2-year",105792,"South Mountain Community College",2021,28
4,"Public, 2-year",105792,"South Mountain Community College",2022,78
4,"Public, 2-year",105792,"South Mountain Community College",2023,77
4,"Public, 2-year",109208,"American River College",2020,24
4,"Public, 2-year",109208,"American River College",2021,24
4,"Public, 2-year",109208,"American River College",2022,21
4,"Public, 2-year",109208,"American River College",2023,18
4,"Public, 2-year",111920,"Chabot College",2020,18
4,"Public, 2-year",111920,"Chabot College",2021,13
4,"Public, 2-year",111920,"Chabot College",2022,8
4,"Public, 2-year",111920,"Chabot College",2023,9
4,"Public, 2-year",112190,"City College of San Francisco",2022,4
4,"Public, 2-year",112190,"City College of San Francisco",2023,4
4,"Public, 2-year",115861,"Imperial Valley College",2020,136
4,"Public, 2-year",115861,"Imperial Valley College",2021,143
4,"Public, 2-year",115861,"Imperial Valley College",2022,161
4,"Public, 2-year",115861,"Imperial Valley College",2023,153
4,"Public, 2-year",119137,"Moorpark College",2021,1
4,"Public, 2-year",119137,"Moorpark College",2022,0
4,"Public, 2-year",119137,"Moorpark College",2023,0
4,"Public, 2-year",123484,"College of the Siskiyous",2023,2
4,"Public, 2-year",129367,"Connecticut State Community College",2023,0
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2012,19
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2013,21
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2014,25
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2015,19
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2016,18
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2017,20
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2018,7
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2019,6
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2020,4
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2021,0
4,"Public, 2-year",129729,"Naugatuck Valley Community College",2022,1
4,"Public, 2-year",171304,"Muskegon Community College",2012,0
4,"Public, 2-year",171304,"Muskegon Community College",2013,0
4,"Public, 2-year",171304,"Muskegon Community College",2014,0
4,"Public, 2-year",171304,"Muskegon Community College",2015,0
4,"Public, 2-year",171304,"Muskegon Community College",2016,0
4,"Public, 2-year",177135,"Crowder College",2012,12
4,"Public, 2-year",177135,"Crowder College",2013,4
4,"Public, 2-year",177135,"Crowder College",2014,4
4,"Public, 2-year",177135,"Crowder College",2015,2
4,"Public, 2-year",177135,"Crowder College",2016,0
4,"Public, 2-year",177135,"Crowder College",2017,0
4,"Public, 2-year",177135,"Crowder College",2023,0
4,"Public, 2-year",187639,"Clovis Community College",2016,2
4,"Public, 2-year",187639,"Clovis Community College",2017,10
4,"Public, 2-year",187639,"Clovis Community College",2018,13
4,"Public, 2-year",187639,"Clovis Community College",2019,8
4,"Public, 2-year",187639,"Clovis Community College",2020,19
4,"Public, 2-year",187639,"Clovis Community College",2021,20
4,"Public, 2-year",187639,"Clovis Community College",2022,8
4,"Public, 2-year",187639,"Clovis Community College",2023,14
4,"Public, 2-year",188137,"Santa Fe Community College",2014,2
4,"Public, 2-year",188137,"Santa Fe Community College",2015,0
4,"Public, 2-year",188137,"Santa Fe Community College",2016,0
4,"Public, 2-year",188137,"Santa Fe Community College",2017,0
4,"Public, 2-year",188137,"Santa Fe Community College",2018,0
4,"Public, 2-year",188137,"Santa Fe Community College",2019,0
4,"Public, 2-year",188137,"Santa Fe Community College",2020,0
4,"Public, 2-year",188137,"Santa Fe Community College",2021,0
4,"Public, 2-year",188137,"Santa Fe Community College",2022,0
4,"Public, 2-year",188137,"Santa Fe Community College",2023,0
4,"Public, 2-year",207236,"Murray State College",2021,18
4,"Public, 2-year",207236,"Murray State College",2022,14
4,"Public, 2-year",207236,"Murray State College",2023,28
4,"Public, 2-year",225371,"Hill College",2012,4
4,"Public, 2-year",225371,"Hill College",2013,2
4,"Public, 2-year",225371,"Hill College",2014,6
4,"Public, 2-year",225371,"Hill College",2015,8
4,"Public, 2-year",225371,"Hill College",2016,11
4,"Public, 2-year",225371,"Hill College",2017,9
4,"Public, 2-year",225371,"Hill College",2018,8
4,"Public, 2-year",225371,"Hill College",2019,14
4,"Public, 2-year",225371,"Hill College",2020,17
4,"Public, 2-year",225371,"Hill College",2021,17
4,"Public, 2-year",225371,"Hill College",2022,16
4,"Public, 2-year",225371,"Hill College",2023,17
4,"Public, 2-year",228608,"Temple College",2017,9
4,"Public, 2-year",228608,"Temple College",2018,0
4,"Public, 2-year",228608,"Temple College",2019,0
4,"Public, 2-year",228608,"Temple College",2020,59
4,"Public, 2-year",228608,"Temple College",2021,10
4,"Public, 2-year",228608,"Temple College",2022,12
4,"Public, 2-year",228608,"Temple College",2023,13
4,"Public, 2-year",233338,"Richard Bland College",2018,1
4,"Public, 2-year",233338,"Richard Bland College",2019,1
4,"Public, 2-year",233338,"Richard Bland College",2020,1
4,"Public, 2-year",233338,"Richard Bland College",2021,1
4,"Public, 2-year",233338,"Richard Bland College",2022,0
4,"Public, 2-year",233338,"Richard Bland College",2023,0
4,"Public, 2-year",491844,"Red Lake Nation College",2018,0
4,"Public, 2-year",491844,"Red Lake Nation College",2019,0
4,"Public, 2-year",491844,"Red Lake Nation College",2020,2
4,"Public, 2-year",491844,"Red Lake Nation College",2021,1
4,"Public, 2-year",491844,"Red Lake Nation College",2022,0
4,"Public, 2-year",491844,"Red Lake Nation College",2023,1
5,"Private not-for-profit, 2-year",150048,"Ancilla College",2012,5
5,"Private not-for-profit, 2-year",150048,"Ancilla College",2013,2
5,"Private not-for-profit, 2-year",150048,"Ancilla College",2014,5
5,"Private not-for-profit, 2-year",150048,"Ancilla College",2015,5
5,"Private not-for-profit, 2-year",150048,"Ancilla College",2016,6
5,"Private not-for-profit, 2-year",150048,"Ancilla College",2017,7
5,"Private not-for-profit, 2-year",150048,"Ancilla College",2018,7
5,"Private not-for-profit, 2-year",150048,"Ancilla College",2019,4
5,"Private not-for-profit, 2-year",150048,"Ancilla College",2020,4
